x,y,z,rx,ry,rz

0.039475,1.06809,-0.677423,0.0151235,-0.00738873,0.0495961,
0.0450613,1.07323,-0.673233,0.0152406,-0.00751582,0.0497161,
0.0373815,1.06953,-0.677693,0.0150846,-0.00746028,0.0497931,
0.0422015,1.07064,-0.681449,0.0151746,-0.00769994,0.0496569,
0.0422015,1.07064,-0.681449,0.0151746,-0.00769994,0.0496569,
0.024874,1.06604,-0.686576,0.0150724,-0.00727601,0.0497384,
0.0277098,1.06178,-0.691448,0.0149402,-0.00743407,0.0498607,
0.00619327,1.05174,-0.690339,0.0146956,-0.0069621,0.0498792,
0.0101887,1.06359,-0.693281,0.0147601,-0.00709816,0.0497149,
0.0101887,1.06359,-0.693281,0.0147601,-0.00709816,0.0497149,
0.00470445,1.06344,-0.702554,0.0144293,-0.0068368,0.049588,
0.00843543,1.07295,-0.702412,0.014232,-0.00665652,0.049402,
0.0113656,1.06779,-0.707161,0.0141621,-0.00656353,0.0494654,
0.0113656,1.06779,-0.707161,0.0141621,-0.00656353,0.0494654,
-0.00266525,1.05538,-0.711858,0.0146381,-0.00637687,0.0493077,
-0.01166,1.03741,-0.717462,0.0150286,-0.00664967,0.0490283,
-0.0145078,1.04292,-0.720359,0.0152821,-0.00697424,0.0490815,
-0.0145078,1.04292,-0.720359,0.0152821,-0.00697424,0.0490815,
-0.0129911,1.05795,-0.716416,0.0152307,-0.00639439,0.0489643,
-0.0104919,1.06937,-0.713097,0.0148627,-0.00580509,0.0489872,
0.00865421,1.06837,-0.712441,0.0145852,-0.00629915,0.04885,
0.00865421,1.06837,-0.712441,0.0145852,-0.00629915,0.04885,
0.00832902,1.07293,-0.719218,0.015051,-0.00653136,0.0488457,
0.00372297,1.07098,-0.715872,0.0155124,-0.00669018,0.048682,
-0.0014378,1.07472,-0.72177,0.0156751,-0.00650338,0.048672,
-0.00632004,1.0878,-0.713054,0.0155211,-0.00639311,0.0485769,
-0.00632004,1.0878,-0.713054,0.0155211,-0.00639311,0.0485769,
0.000520783,1.09671,-0.715517,0.0151725,-0.006184,0.0486978,
-0.00376618,1.09942,-0.724546,0.0153878,-0.00580301,0.0484595,
0.00490156,1.10536,-0.741393,0.0156234,-0.00589597,0.048441,
0.0167763,1.12366,-0.765124,0.0153582,-0.00558388,0.0484865,
0.0167763,1.12366,-0.765124,0.0153582,-0.00558388,0.0484865,
0.0161596,1.13756,-0.776103,0.0146332,-0.00459395,0.0487984,
0.0170459,1.14062,-0.780602,0.0145233,-0.00460492,0.0486281,
-0.00425327,1.13135,-0.790735,0.0149499,-0.0056501,0.048189,
-0.0381072,1.1106,-0.801719,0.0158239,-0.00683822,0.0480245,
-0.0381072,1.1106,-0.801719,0.0158239,-0.00683822,0.0480245,
-0.0381329,1.0981,-0.816927,0.0164805,-0.00754266,0.0478504,
-0.0337615,1.09381,-0.826249,0.0165513,-0.00748443,0.0478854,
-0.0318633,1.11119,-0.842774,0.0164398,-0.00723909,0.048093,
-0.0318633,1.11119,-0.842774,0.0164398,-0.00723909,0.048093,
-0.018075,1.11851,-0.850543,0.0161091,-0.00742989,0.0481267,
-0.0295405,1.10821,-0.856342,0.0162119,-0.0075133,0.0479619,
-0.0434952,1.11119,-0.863631,0.017089,-0.00860437,0.0475238,
-0.0434952,1.11119,-0.863631,0.017089,-0.00860437,0.0475238,
-0.0633463,1.09442,-0.869517,0.0174731,-0.00942441,0.047416,
-0.0674683,1.08444,-0.879001,0.0177278,-0.00954087,0.047443,
-0.0596532,1.07913,-0.889316,0.018053,-0.00895812,0.0475209,
-0.0596532,1.07913,-0.889316,0.018053,-0.00895812,0.0475209,
-0.047065,1.08247,-0.912403,0.0182925,-0.0084117,0.0477008,
-0.0138303,1.08143,-0.944978,0.0189906,-0.0082137,0.048135,
-0.00557046,1.07513,-0.978969,0.019794,-0.00824736,0.0480657,
0.00179706,1.08891,-1.01156,0.0197046,-0.00942324,0.0481806,
0.00179706,1.08891,-1.01156,0.0197046,-0.00942324,0.0481806,
-0.00546188,1.10718,-1.01856,0.0188612,-0.0102474,0.0483954,
-0.0159039,1.11543,-1.0203,0.018231,-0.010786,0.0479483,
-0.0239205,1.1209,-1.01657,0.0179528,-0.0121146,0.0480417,
-0.0239205,1.1209,-1.01657,0.0179528,-0.0121146,0.0480417,
-0.0290053,1.12407,-1.03036,0.0180523,-0.0125645,0.0480792,
-0.0202124,1.11398,-1.03506,0.0182173,-0.0113885,0.0483876,
-0.0051468,1.11483,-1.03363,0.0184236,-0.011112,0.0483411,
-0.0051468,1.11483,-1.03363,0.0184236,-0.011112,0.0483411,
-0.0231312,1.1105,-1.04434,0.018102,-0.0116234,0.0484231,
-0.0296479,1.10596,-1.05275,0.0181969,-0.011955,0.048599,
-0.026475,1.11073,-1.07087,0.0182099,-0.0111521,0.0487181,
-0.026475,1.11073,-1.07087,0.0182099,-0.0111521,0.0487181,
-0.0178746,1.11752,-1.07363,0.0179522,-0.0105674,0.0487751,
-0.00988627,1.13989,-1.07926,0.0167793,-0.0102629,0.0493648,
-0.0122932,1.14635,-1.07912,0.0164259,-0.00984881,0.0495984,
-0.0122932,1.14635,-1.07912,0.0164259,-0.00984881,0.0495984,
-0.0295634,1.12095,-1.06737,0.0172062,-0.0100482,0.0499529,
-0.0449372,1.11448,-1.06953,0.0183002,-0.0116252,0.0497288,
-0.042288,1.12642,-1.07496,0.0182974,-0.012148,0.0499938,
-0.042288,1.12642,-1.07496,0.0182974,-0.012148,0.0499938,
-0.0195489,1.16855,-1.06972,0.0170716,-0.010943,0.0506901,
0.0198233,1.20594,-1.06967,0.0157836,-0.00974887,0.0510544,
0.0331961,1.22446,-1.06564,0.0151922,-0.00939347,0.0516643,
0.0331961,1.22446,-1.06564,0.0151922,-0.00939347,0.0516643,
0.0331765,1.21773,-1.07242,0.0153856,-0.00965452,0.0519498,
0.0325781,1.17224,-1.07603,0.0166627,-0.00997689,0.0520509,
0.0362892,1.14661,-1.07704,0.0182878,-0.0102827,0.0522331,
0.0362892,1.14661,-1.07704,0.0182878,-0.0102827,0.0522331,
0.0374834,1.15386,-1.08422,0.0185037,-0.0101953,0.052813,
0.0608027,1.1487,-1.08383,0.0177606,-0.008962,0.0537867,
0.0923008,1.16082,-1.08255,0.0172327,-0.00789291,0.0544773,
0.111728,1.18263,-1.09507,0.017162,-0.00795299,0.055018,
0.111728,1.18263,-1.09507,0.017162,-0.00795299,0.055018,
0.108933,1.17465,-1.10646,0.0168231,-0.0085054,0.0555821,
0.10317,1.17228,-1.09714,0.0167481,-0.00943216,0.0560916,
0.0889992,1.16732,-1.07388,0.0164914,-0.01016,0.056274,
0.0889992,1.16732,-1.07388,0.0164914,-0.01016,0.056274,
0.0784085,1.16358,-1.04448,0.0159574,-0.0103393,0.0569273,
