x,y,z,rx,ry,rz

-0.0987338,1.52031,-0.410963,0.0375525,-0.00145834,-0.102155,
-0.0859667,1.53696,-0.421164,0.0373684,-0.00162012,-0.10163,
-0.0754057,1.55798,-0.428454,0.0366822,-0.00166829,-0.101271,
-0.0682431,1.57695,-0.428433,0.0363461,-0.00161736,-0.101053,
-0.0621667,1.57715,-0.441292,0.0366811,-0.00146921,-0.100679,
-0.0621667,1.57715,-0.441292,0.0366811,-0.00146921,-0.100679,
-0.0579327,1.56399,-0.450659,0.0370808,-0.00153399,-0.100774,
-0.0461874,1.55596,-0.462915,0.0372764,-0.00144698,-0.10056,
-0.0400834,1.55627,-0.46719,0.0370608,-0.00159626,-0.100264,
-0.0460081,1.55221,-0.46925,0.0363812,-0.00215001,-0.099804,
-0.0460081,1.55221,-0.46925,0.0363812,-0.00215001,-0.099804,
-0.0508697,1.53285,-0.476128,0.0366474,-0.00303233,-0.100009,
-0.0560992,1.52196,-0.48488,0.0376107,-0.00393756,-0.100055,
-0.0425914,1.51123,-0.496753,0.0384405,-0.00405067,-0.0998415,
-0.0425914,1.51123,-0.496753,0.0384405,-0.00405067,-0.0998415,
0.00141641,1.52491,-0.516942,0.0383815,-0.00275281,-0.0992474,
0.0458327,1.54289,-0.525179,0.0372286,-0.00133831,-0.0986405,
0.046835,1.55343,-0.5297,0.0366753,-0.00110591,-0.0988368,
0.046835,1.55343,-0.5297,0.0366753,-0.00110591,-0.0988368,
0.0151742,1.55082,-0.52642,0.036913,-0.00288606,-0.0991221,
-0.00689865,1.54105,-0.527504,0.0374588,-0.00495801,-0.0991509,
-0.00689865,1.54105,-0.527504,0.0374588,-0.00495801,-0.0991509,
-0.00383651,1.52146,-0.526882,0.0379424,-0.00544802,-0.099024,
0.0211127,1.51422,-0.519076,0.0379983,-0.00564142,-0.0985951,
0.0292395,1.52172,-0.531762,0.0379792,-0.0053786,-0.0984832,
0.0390786,1.52247,-0.541806,0.0381637,-0.00504321,-0.0982149,
0.0390786,1.52247,-0.541806,0.0381637,-0.00504321,-0.0982149,
0.0307493,1.5485,-0.549413,0.0376347,-0.00523069,-0.0982313,
0.0317634,1.58119,-0.547862,0.0362695,-0.00535085,-0.0980862,
0.0469559,1.62662,-0.548628,0.0344738,-0.00496236,-0.0978154,
0.0469559,1.62662,-0.548628,0.0344738,-0.00496236,-0.0978154,
0.0491323,1.6621,-0.556376,0.032889,-0.00427836,-0.0976171,
0.0566139,1.65175,-0.56558,0.0331597,-0.00485364,-0.0970806,
0.0336346,1.61867,-0.582409,0.0340416,-0.0065256,-0.0971845,
0.0336346,1.61867,-0.582409,0.0340416,-0.0065256,-0.0971845,
-0.00195786,1.60046,-0.592182,0.0350822,-0.00806462,-0.0971593,
-0.0137308,1.60088,-0.59253,0.0351031,-0.00850549,-0.0967435,
-0.000588328,1.6214,-0.59779,0.0335523,-0.00762997,-0.096359,
0.0199811,1.64563,-0.604987,0.0323979,-0.0061876,-0.0958239,
0.0199811,1.64563,-0.604987,0.0323979,-0.0061876,-0.0958239,
0.0295835,1.64383,-0.613321,0.0320911,-0.00556194,-0.0954777,
0.0257651,1.61199,-0.623748,0.0330095,-0.00572739,-0.0954346,
0.0257651,1.61199,-0.623748,0.0330095,-0.00572739,-0.0954346,
0.0152776,1.58069,-0.636304,0.0343762,-0.00695349,-0.0954944,
-0.0083263,1.56277,-0.640783,0.034685,-0.00784787,-0.0952286,
-0.0101628,1.55496,-0.63523,0.0344795,-0.0082834,-0.094698,
-0.00515531,1.55111,-0.631587,0.0347022,-0.00819628,-0.0942762,
-0.00515531,1.55111,-0.631587,0.0347022,-0.00819628,-0.0942762,
0.0200264,1.52575,-0.639332,0.0355581,-0.0085298,-0.094077,
0.0421981,1.51067,-0.662003,0.0367705,-0.00809175,-0.0934374,
0.0641457,1.53146,-0.703424,0.0366683,-0.00687313,-0.0923782,
