No.9
time,x,y,z,rx,ry,rz,x_dot,y_dot,z_dot,wx,wy,wz,ax,ay,az,arpha_x,arpha_y,arpha_z,ex,ey,ez,erx,ery,erz

0.004,0.508305,-0.00428097,0.185861,-0.0114866,3.08881,-0.034203,0.00274256,0.0135439,0.0195191,0.00168795,0.0092566,-0.000253649,2.06935,7.014,12.9611,-0.0351377,-0.512464,0.0334321,0.00899955,-0.00400167,0.0465296,-0.0142404,-0.0534275,0.000633319,
0.066,0.508088,-0.00434116,0.185076,-0.0113926,3.08932,-0.0343076,0.00151012,0.0101011,0.0124404,0.00128919,0.00716461,-0.000349789,1.73575,5.813,10.3397,0.017584,-0.238026,0.0550677,0.00878272,-0.00406186,0.0457442,-0.0143063,-0.0529221,0.000569351,
0.122,0.507873,-0.00436555,0.184365,-0.011268,3.0897,-0.0344575,0.00231224,0.0119404,0.0153018,0.000891554,0.00709998,-0.000464368,1.89709,5.95341,10.3413,0.0719132,-0.243105,0.0730877,0.00856842,-0.00408626,0.0450333,-0.014402,-0.0525324,0.000486303,
0.178,0.507677,-0.00438878,0.183745,-0.0111488,3.09005,-0.0347087,0.00959524,0.0335875,0.0504646,0.00091408,0.00626657,-0.000224191,2.05068,6.2208,10.3363,0.128744,-0.249519,0.076682,0.00837182,-0.00410948,0.0444129,-0.0145634,-0.0521873,0.000407098,
0.244,0.507455,-0.00433294,0.183055,-0.0109859,3.09034,-0.0348123,0.00239862,0.00668814,0.015644,0.00315608,0.00499904,-0.000441448,1.61302,2.70331,8.79311,-0.234883,0.0267659,0.075907,0.00814979,-0.00405365,0.0437232,-0.0146293,-0.0518919,0.000299934,
0.303,0.507269,-0.00420247,0.182427,-0.0108735,3.09049,-0.0343776,0.00272967,0.0107617,0.0147299,0.00102996,0.00647613,-0.000217286,2.08933,5.37157,9.98765,0.052896,-0.170929,0.0436097,0.00796418,-0.00392317,0.0430955,-0.0143476,-0.0517525,0.000226205,
0.36,0.507036,-0.00418243,0.181741,-0.0107963,3.09079,-0.0346407,0.00296188,0.0110019,0.0162308,0.00104228,0.00686194,-0.000220737,2.17094,5.43187,10.6094,0.0536716,-0.2265,0.0447725,0.00773082,-0.00390313,0.0424093,-0.0145167,-0.051444,0.000174451,
0.42,0.506817,-0.00416032,0.181058,-0.0107286,3.09111,-0.0347348,0.00138104,0.00631942,0.0108286,0.00281821,0.00692174,-0.000153172,1.93515,4.34495,11.2342,-0.167045,-0.221203,0.033697,0.00751206,-0.00388102,0.0417268,-0.0145765,-0.0511284,0.00012875,
0.48,0.506634,-0.00413245,0.180448,-0.0106777,3.09138,-0.0346053,0.00174787,0.00710006,0.0077827,0.000957887,0.00577131,-0.000233469,2.32002,5.21465,9.42061,0.0592789,-0.082784,0.0434852,0.00732852,-0.00385315,0.0411161,-0.0144918,-0.0508642,9.41874e-05,
0.538,0.506448,-0.0041025,0.179833,-0.0106219,3.09169,-0.0345962,0.00233677,0.00817726,0.0110729,0.00118859,0.00623302,-0.00021928,2.35305,5.15771,10.1763,0.032057,-0.146682,0.043293,0.0071431,-0.0038232,0.0405016,-0.0144847,-0.0505465,5.61471e-05,
0.596,0.506286,-0.00406363,0.179332,-0.0105387,3.09178,-0.0348329,0.000666302,0.00710969,0.0102389,0.00176123,0.00487656,-0.00034552,1.13275,4.12976,8.90906,-0.038035,0.0217924,0.0605335,0.00698076,-0.00378433,0.0400008,-0.0146375,-0.0504566,1.84545e-06,
0.654,0.506122,-0.00395914,0.17879,-0.0104047,3.09166,-0.0350114,0.00136772,0.00905527,0.0139832,0.00163149,0.00464289,-0.000316733,1.20494,4.12942,8.65405,-0.0214317,0.0562239,0.0617125,0.00681742,-0.00367984,0.0394582,-0.0147534,-0.0505735,-8.40438e-05,
0.714,0.505988,-0.00385595,0.178274,-0.0103017,3.09158,-0.0348387,0.00412471,0.0179124,0.0388844,0.00191367,0.00506586,-0.000149002,1.15888,3.85298,9.45953,-0.0909301,0.000586833,0.0597668,0.00668307,-0.00357666,0.0389426,-0.0146421,-0.050657,-0.000150212,
0.773,0.505866,-0.0037568,0.177787,-0.0102079,3.09153,-0.0346428,0.0012203,0.0076155,0.0120274,0.00198544,0.0041391,-0.000298784,1.22198,3.75251,8.34491,-0.0706833,0.12308,0.0596858,0.00656063,-0.0034775,0.0384549,-0.0145156,-0.0507099,-0.000210563,
0.831,0.505743,-0.0036609,0.177357,-0.010113,3.09141,-0.0345487,0.000111748,0.00398464,0.00347477,0.0017998,0.00356799,-0.000362241,1.29867,3.79256,7.84879,-0.041692,0.177205,0.0610391,0.00643797,-0.0033816,0.0380251,-0.0144552,-0.0508377,-0.000271259,
0.888,0.505617,-0.00355453,0.176889,-0.0100155,3.09131,-0.0343958,0.00109111,0.00647659,0.00932846,0.00198798,0.00354667,-0.000301787,1.29827,3.59889,7.82182,-0.0709712,0.19805,0.0599606,0.00631226,-0.00327523,0.0375571,-0.0143567,-0.0509345,-0.000333769,
0.944,0.505477,-0.00344899,0.176404,-0.00990884,3.09117,-0.0342915,0.00204125,0.00882509,0.0194352,0.00250029,0.00454039,-0.00023255,1.24065,3.34394,9.23346,-0.153661,0.0815553,0.0582334,0.0061724,-0.0031697,0.0370723,-0.0142897,-0.0510757,-0.000401941,
1.005,0.505347,-0.00335204,0.17593,-0.00981397,3.09106,-0.0340875,0.000858652,0.00524156,0.00947571,0.0027213,0.00388002,-0.000276514,1.26216,3.16909,8.65798,-0.163959,0.155648,0.0573282,0.00604235,-0.00307274,0.0365981,-0.0141582,-0.0511924,-0.000462671,
1.061,0.505219,-0.00324166,0.175488,-0.00971254,3.09093,-0.0340195,0.00199064,0.00749553,0.00766555,0.00150758,0.00169768,-0.000267265,1.47256,3.43205,5.47625,-0.0133441,0.462177,0.0611929,0.00591385,-0.00296237,0.0361567,-0.0141147,-0.0513209,-0.000527543,
1.118,0.505092,-0.00313947,0.175054,-0.00961337,3.09082,-0.0339713,0.00390151,0.0121601,0.0285844,0.00220023,0.0044144,-0.000167143,1.39109,3.31233,9.06613,-0.133576,0.123032,0.0607587,0.0057867,-0.00286017,0.0357225,-0.014084,-0.0514358,-0.000591035,
1.178,0.50498,-0.00305064,0.174651,-0.00952944,3.09073,-0.0338427,0.00032344,0.00365749,0.00343532,0.00132545,0.00372699,-0.000389551,1.61872,3.91612,8.3849,0.00824757,0.164784,0.0680298,0.00567461,-0.00277134,0.0353195,-0.0140011,-0.0515219,-0.000644861,
1.233,0.50486,-0.0029535,0.174207,-0.00949742,3.09064,-0.0336246,0.00144666,0.00664041,0.00701366,0.000791956,0.00305277,0.000188403,1.72825,4.39447,7.38796,0.073158,0.261509,0.00172637,0.00555516,-0.0026742,0.0348758,-0.0138603,-0.0516189,-0.00066507,
1.293,0.504722,-0.00289705,0.173758,-0.00952287,3.09054,-0.0336656,0.00189025,0.00722205,0.0148469,0.00249055,0.00432852,0.000257347,1.49304,3.53385,9.45452,-0.14609,0.111843,-0.00745916,0.00541682,-0.00261775,0.0344259,-0.0138871,-0.0517146,-0.000648031,
