No.1
time,x,y,z,rx,ry,rz,x_dot,y_dot,z_dot,wx,wy,wz,ax,ay,az,arpha_x,arpha_y,arpha_z

0.004,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,0,0,0,0,0,0,0,0,0,
0.079,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.31172e-20,0,0,0,0,0,0,0,0,
0.155,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.06908e-18,0,0,0,0,0,7.89404e-17,0,0,
0.229,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.23516e-18,0,0,0,0,0,3.38949e-18,0,0,
0.303,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.06908e-18,0,0,0,0,0,-3.25657e-18,0,0,
0.374,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.23516e-18,0,0,0,0,0,3.38949e-18,0,0,
0.447,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.06908e-18,0,0,0,0,0,-3.25657e-18,0,0,
0.516,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,1.62763e-18,0,0,
0.587,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,0,0,0,
0.658,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,0,0,0,
0.73,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,0,0,0,
0.808,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,0,0,0,
0.881,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.23516e-18,0,0,0,0,0,1.72864e-18,0,0,
0.95,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,-1.69407e-18,0,0,
1.022,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.06908e-18,0,0,0,0,0,-1.59572e-18,0,0,
1.091,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,1.62763e-18,0,0,
1.158,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.23516e-18,0,0,0,0,0,1.72864e-18,0,0,
1.227,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,3.99083e-18,0,0,0,0,0,-4.69878e-18,0,0,
1.297,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.3234e-18,0,0,0,0,0,6.92852e-18,0,0,
1.369,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.06908e-18,0,0,0,0,0,-4.98662e-18,0,0,
1.437,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,1.62763e-18,0,0,
1.512,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,0,0,0,
1.586,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.23516e-18,0,0,0,0,0,1.72864e-18,0,0,
1.662,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,-1.69407e-18,0,0,
1.731,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,0,0,0,
1.803,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,0,0,0,
1.876,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,0,0,0,
1.949,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,0,0,0,
2.021,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,0,0,0,
2.092,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.06908e-18,0,0,0,0,0,-1.59572e-18,0,0,
2.167,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.23516e-18,0,0,0,0,0,3.38949e-18,0,0,
2.237,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.06908e-18,0,0,0,0,0,-3.25657e-18,0,0,
2.308,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,1.62763e-18,0,0,
2.381,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,0,0,0,
2.455,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,0,0,0,
2.525,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,0,0,0,
2.596,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,0,0,0,
2.666,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.23516e-18,0,0,0,0,0,1.72864e-18,0,0,
2.735,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.06908e-18,0,0,0,0,0,-3.25657e-18,0,0,
2.801,0.499307,-0.000287132,0.139333,0.0110527,-3.14074,0.0121092,0,0,0,4.15046e-18,0,0,0,0,0,1.62763e-18,0,0,
