No.3
time,x,y,z,rx,ry,rz,x_dot,y_dot,z_dot,wx,wy,wz,ax,ay,az,arpha_x,arpha_y,arpha_z,ex,ey,ez,erx,ery,erz

0.004,0.507648,-0.00344155,0.181197,-0.0125813,3.09386,-0.0310178,-0.000429779,0.00304966,-0.00213117,0.000513249,0.00467001,-4.82914e-05,1.5839,4.98521,3.91243,0.0781512,0.0192407,0.00506158,0.00834325,-0.00316222,0.0418652,-0.0121638,-0.048401,0.00130843,
0.073,0.507576,-0.00341391,0.180955,-0.0125827,3.09413,-0.0309295,-0.000406562,0.00293307,-0.00204937,0.00127397,0.00449309,0.000120065,1.05769,3.13899,2.64898,-0.00760733,0.037055,-0.0142396,0.0082706,-0.00313458,0.0416229,-0.012106,-0.0481278,0.00130753,
0.14,0.507506,-0.00337267,0.180717,-0.0125957,3.09442,-0.0307919,-0.000260514,0.00340831,-0.00174766,0.00109489,0.00512742,-6.46347e-05,1.27265,3.87378,3.10457,0.0119152,-0.0390684,0.00681194,0.00820057,-0.00309333,0.0413858,-0.0120162,-0.0478391,0.00131403,
0.205,0.507434,-0.00333548,0.180476,-0.0125906,3.09472,-0.0306894,-0.000544451,0.00251422,-0.00243153,0.00115231,0.00475549,-0.000105151,1.1177,3.40885,2.74002,0.00449033,0.000116002,0.0112267,0.00812921,-0.00305615,0.0411446,-0.0119491,-0.0475395,0.00130874,
0.27,0.507351,-0.00331624,0.180199,-0.0125823,3.09503,-0.0305664,-0.000751022,0.00187733,-0.00293989,0.00113557,0.00474717,-8.61689e-05,0.977494,3.04203,2.39073,0.00539343,-0.00240705,0.00894774,0.00804576,-0.0030369,0.0408675,-0.0118688,-0.0472293,0.0013013,
0.334,0.507279,-0.00329568,0.179961,-0.0125746,3.0953,-0.030484,-0.00068854,0.00211244,-0.00277783,0.00108889,0.00473833,-9.69859e-06,1.05761,3.43821,2.60434,0.0099905,-0.0044116,0.000459472,0.00797443,-0.00301635,0.0406294,-0.0118149,-0.046961,0.0012946,
0.397,0.507211,-0.00326491,0.179729,-0.0125808,3.09557,-0.0303678,-0.000414032,0.0027851,-0.00210385,0.00124106,0.00475237,1.44904e-05,1.31681,3.97108,3.23818,-0.00784182,-0.00909106,-0.0023563,0.00790609,-0.00298558,0.0403977,-0.011739,-0.0466898,0.0012968,
0.46,0.50713,-0.00324927,0.179461,-0.0125912,3.09588,-0.0302463,-0.000368431,0.0028838,-0.00200151,0.00095315,0.00487955,4.98464e-05,1.38523,4.17038,3.38898,0.0236124,-0.0267606,-0.00646814,0.00782535,-0.00296993,0.0401292,-0.0116597,-0.0463882,0.00130157,
0.522,0.507042,-0.00320512,0.179158,-0.0126074,3.09623,-0.0300631,-0.00019571,0.0034141,-0.0014629,0.00164239,0.00469283,0.000230266,1.46438,4.48573,3.75331,-0.0556204,-0.00983142,-0.0271659,0.00773661,-0.00292579,0.039826,-0.0115404,-0.0460362,0.00130967,
0.586,0.506935,-0.00318158,0.178805,-0.0126269,3.09667,-0.0299836,0.00150137,0.00826345,0.0046592,0.00161179,0.00550859,5.58038e-05,1.50435,4.43764,4.8549,-0.0602569,-0.122599,-0.00871506,0.00762982,-0.00290224,0.0394736,-0.0114879,-0.0455909,0.00131938,
0.655,0.506822,-0.0031517,0.178454,-0.012632,3.09709,-0.0298858,0.000249168,0.00429948,-0.000452395,0.00150916,0.00468949,6.82005e-05,1.562,4.36105,3.86467,-0.0429265,-0.0197571,-0.00941646,0.00751746,-0.00287237,0.0391221,-0.0114236,-0.0451716,0.00131991,
0.718,0.506733,-0.00311967,0.178154,-0.0126366,3.09747,-0.0297765,0.00112679,0.00672364,0.00158448,0.000928407,0.00497127,3.49587e-05,1.69229,4.73367,4.08669,0.025048,-0.0599181,-0.00597774,0.00742781,-0.00284033,0.0388221,-0.0113521,-0.0448,0.00132046,
0.781,0.506641,-0.00309551,0.177847,-0.0126423,3.09783,-0.0296401,6.30344e-05,0.00374662,-0.000961295,0.00134404,0.00461265,6.20014e-05,1.57261,4.44695,3.82704,-0.0251768,-0.0190499,-0.0087974,0.00733572,-0.00281618,0.038515,-0.0112631,-0.0444379,0.00132174,
0.842,0.506557,-0.00306909,0.177565,-0.0126467,3.09818,-0.0295401,0.000869755,0.00600906,0.00101469,0.000803976,0.00496986,3.02718e-05,1.69495,4.80731,4.13529,0.0376404,-0.0670368,-0.00554257,0.00725206,-0.00278975,0.0382331,-0.0111977,-0.044093,0.00132232,
