No.11
time,x,y,z,rx,ry,rz,x_dot,y_dot,z_dot,wx,wy,wz,ax,ay,az,arpha_x,arpha_y,arpha_z

0.004,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,0,0,0,0,0,0,0,0,0,
0.066,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,2.21266e-18,0,0,0,0,0,0,0,0,
0.122,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,2.1684e-18,0,0,0,0,0,-8.85063e-19,0,0,
0.178,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,2.1684e-18,0,0,0,0,0,0,0,0,
0.244,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,2.1684e-18,0,0,0,0,0,0,0,0,
0.303,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,2.1684e-18,0,0,0,0,0,0,0,0,
0.36,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,1.00389e-18,0,0,0,0,0,-1.07825e-17,0,0,
0.42,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,1.58047e-19,0,0,0,0,0,-1.23301e-18,0,0,
0.48,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,1.807e-17,0,0,0,0,0,2.98533e-15,0,0,
0.538,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,1.06608e-19,0,0,0,0,0,-1.76632e-17,0,0,
0.596,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,1.30627e-19,0,0,0,0,0,2.89384e-20,0,0,
0.654,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,1.51425e-19,0,0,0,0,0,2.90476e-20,0,0,
0.714,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,1.3047e-19,0,0,0,0,0,-2.5217e-20,0,0,
0.773,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,1.668e-18,0,0,0,0,0,2.36544e-17,0,0,
0.831,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,2.6444e-18,0,0,0,0,0,2.38144e-17,0,0,
0.888,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,2.13006e-19,0,0,0,0,0,-4.7768e-18,0,0,
0.944,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,2.58143e-18,0,0,0,0,0,5.63911e-17,0,0,
1.005,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,1.19934e-19,0,0,0,0,0,-2.7229e-18,0,0,
1.061,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,2.35696e-18,0,0,0,0,0,4.8631e-17,0,0,
1.118,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,8.74357e-20,0,0,0,0,0,-1.83026e-18,0,0,
1.178,0.499333,-0.000384238,0.139344,-0.0115276,3.12874,-0.0119229,0,0,0,1.12703e-19,0,0,0,0,0,2.62654e-20,0,0,
