No.7
time,x,y,z,rx,ry,rz,x_dot,y_dot,z_dot,wx,wy,wz,ax,ay,az,arpha_x,arpha_y,arpha_z,ex,ey,ez,erx,ery,erz

0.004,0.52739,0.00431639,0.142484,-0.00941616,3.10473,-0.0994351,0.00447929,0.00106611,0.000444086,-0.0029993,-0.00888846,-4.11964e-07,7.17198,1.30968,0.704022,0.698423,1.47597,0.0106436,0.0280644,0.00467079,0.00314332,-0.0290132,-0.0360782,-0.000538409,
0.073,0.527489,0.00439319,0.142516,-0.00938597,3.10385,-0.100861,-0.00525706,0.00485559,-0.00782041,-0.00370916,-0.0042109,0.000211219,-2.10615,4.80279,-7.44206,0.131794,0.926259,-0.00683038,0.0281639,0.00474759,0.00317591,-0.0293775,-0.0369142,-0.000531223,
0.14,0.527231,0.00444448,0.142484,-0.00939349,3.10362,-0.101004,-0.0054534,0.00548105,-0.00549175,0.00316153,-0.00322132,-0.000346641,-2.20102,5.13794,-4.85316,0.107042,0.823548,0.0585317,0.0279053,0.00479888,0.0031434,-0.0294735,-0.0371356,-0.000521979,
0.205,0.52698,0.00443989,0.142429,-0.00932412,3.10344,-0.10082,-0.00463027,0.00380116,-0.00333554,0.00176519,-0.00220462,-0.000203343,-1.90602,4.68338,-3.72347,0.134936,0.683705,0.040977,0.0276551,0.00479429,0.00308878,-0.0293578,-0.0373293,-0.0005629,
0.27,0.526752,0.00447328,0.142399,-0.0092809,3.10321,-0.100563,-0.00489988,0.00496938,-0.00424939,0.00196547,-0.00247876,-0.00024327,-1.92516,5.21429,-4.12913,0.111874,0.729899,0.0466732,0.0274273,0.00482768,0.00305843,-0.0291964,-0.037561,-0.000586253,
0.334,0.526502,0.00448034,0.142371,-0.00922839,3.10298,-0.10034,-0.00490674,0.00456688,-0.00565403,0.00214503,-0.00395741,-0.000218006,-2.00948,4.92151,-5.76349,0.0889761,0.903043,0.0440004,0.027177,0.00483474,0.00303023,-0.0290567,-0.0378048,-0.000615343,
0.397,0.526251,0.00449754,0.142327,-0.00917782,3.10276,-0.100064,-0.0044901,0.00508967,-0.00484035,0.000500535,-0.00321514,-0.0003072,-1.71409,5.94356,-5.2908,0.276433,0.812479,0.0543602,0.0269253,0.00485194,0.00298705,-0.0288828,-0.0380326,-0.000643515,
0.46,0.525994,0.00450916,0.14226,-0.00912742,3.10259,-0.0998769,-0.00460468,0.00483611,-0.00443861,0.00162273,-0.00283206,-0.000254415,-1.77204,5.3346,-4.5593,0.146131,0.774727,0.0489301,0.0266688,0.00486356,0.00291975,-0.0287653,-0.0382091,-0.000672572,
0.522,0.525795,0.00452015,0.142229,-0.00908992,3.10255,-0.0996519,-0.00794154,0.0128733,-0.0102135,0.00267939,0.00179808,-0.000215065,-2.07267,5.3771,-4.13872,0.0260325,0.286178,0.0540007,0.0264698,0.00487455,0.00288898,-0.0286212,-0.0382572,-0.000695847,
0.586,0.525594,0.00452688,0.142193,-0.00905458,3.10267,-0.0994423,-0.00430185,0.00421927,-0.00303936,0.00171514,0.00178592,-0.000355322,-1.89091,5.94427,-3.85391,0.129164,0.231416,0.0598672,0.0262688,0.00488128,0.00285305,-0.0284841,-0.0381401,-0.000720968,
0.655,0.525413,0.00452423,0.142168,-0.00902173,3.10278,-0.0992629,-0.00432215,0.00399011,-0.00298275,0.00234548,0.00171688,-0.000323982,-1.93056,5.57581,-3.7468,0.0561679,0.238249,0.0565724,0.0260878,0.00487863,0.0028277,-0.0283667,-0.0380368,-0.000744207,
0.718,0.525213,0.00452194,0.142143,-0.00898562,3.1029,-0.099029,-0.00432218,0.00401978,-0.00322719,0.00242591,0.00146593,-0.00031627,-1.91668,5.49483,-4.00248,0.0453588,0.266042,0.0560553,0.0258883,0.00487634,0.00280259,-0.0282142,-0.0379267,-0.000769694,
0.781,0.525015,0.00451592,0.142136,-0.00894625,3.10299,-0.0987213,-0.00441621,0.00436919,-0.00321291,0.00292636,0.00162336,-0.000381571,-1.92756,5.55366,-3.70327,-0.0140758,0.248711,0.0641896,0.0256896,0.00487033,0.00279573,-0.0280144,-0.0378436,-0.000796769,
0.842,0.524825,0.00450083,0.142116,-0.00890266,3.1031,-0.0984721,-0.004505,0.00518212,-0.00369575,0.00234702,0.00194683,-0.000344636,-1.83406,5.84933,-3.83591,0.0511232,0.212784,0.0609643,0.0255,0.00485523,0.00277535,-0.0278521,-0.0377366,-0.000827008,
0.906,0.528862,0.0108731,0.139157,-0.0361397,3.10691,-0.156355,-0.0240037,-0.0462851,0.0447068,0.0119862,-0.00208733,-0.000433859,-4.40963,-11.2255,7.49494,0.678673,1.31382,-0.0913163,0.0295369,0.0112275,-0.000183878,-0.0649828,-0.0311939,0.016576,
0.975,0.523429,0.00457456,0.142471,-0.00888523,3.09977,-0.0987978,-0.00540087,-0.00311694,-0.00558734,-0.00130344,-0.0104089,0.00128746,-3.05351,-3.55598,-6.07263,0.476284,1.68135,-0.12817,0.024104,0.00492897,0.0031303,-0.0281176,-0.0410643,-0.000772959,
1.038,0.523238,0.0045754,0.14244,-0.00900007,3.09946,-0.0987283,-0.000349459,-0.00580835,0.00469192,0.00121266,-0.000827374,0.000930927,2.20429,-5.32288,4.60673,0.189923,0.591193,-0.0897113,0.0239124,0.0049298,0.00309994,-0.0280779,-0.0413689,-0.000692937,
1.097,0.523004,0.00458519,0.142396,-0.00912306,3.0993,-0.0984778,-0.000325515,-0.00557533,0.00662515,0.00271422,0.00183934,0.000981848,2.56807,-5.94464,7.41921,0.00928951,0.271082,-0.0949541,0.0236784,0.00493959,0.00305512,-0.027919,-0.0415352,-0.000610404,
