No.5
time,x,y,z,rx,ry,rz,x_dot,y_dot,z_dot,wx,wy,wz,ax,ay,az,arpha_x,arpha_y,arpha_z,ex,ey,ez,erx,ery,erz

0.004,0.507402,-0.00308664,0.166558,-0.0114753,3.12083,-0.0208392,0.000386891,-0.00420164,0.000329725,0.00127961,0.00483286,1.77371e-06,1.79642,-5.86039,3.95462,-0.082958,-0.307346,0.00147133,0.00809739,-0.0028071,0.0272265,-0.00556488,-0.0214984,0.000422579,
0.073,0.507303,-0.00302894,0.166299,-0.0114746,3.12128,-0.0206331,0.00411478,-0.0168326,0.00859363,0.00127835,0.0041003,8.77568e-06,1.79043,-6.01892,3.96261,-0.110613,-0.300004,0.000761336,0.00799781,-0.0027494,0.0269673,-0.00543247,-0.0210454,0.000419239,
0.14,0.507213,-0.00298565,0.166063,-0.0114737,3.12171,-0.020395,0.00158754,-0.00813361,0.00300563,0.00141802,0.00456267,6.90978e-06,1.8245,-6.01506,4.04482,-0.110003,-0.308842,0.000761468,0.00790832,-0.0027061,0.0267313,-0.00527963,-0.0206181,0.000415989,
0.205,0.507118,-0.00292874,0.165814,-0.0114731,3.12215,-0.0201977,0.000978696,-0.00581848,0.00163267,0.00132174,0.00476201,3.22349e-06,1.88083,-5.93856,4.15184,-0.0952838,-0.323904,0.00106518,0.00781277,-0.00264919,0.0264822,-0.00515298,-0.0201844,0.000412828,
0.27,0.50703,-0.0028846,0.165582,-0.0114723,3.12256,-0.0199758,0.0014916,-0.00724425,0.00275202,0.00126522,0.00471069,2.56899e-06,1.91703,-5.92745,4.22518,-0.092938,-0.33224,0.00107803,0.00772496,-0.00260505,0.0262508,-0.00501062,-0.0197679,0.000409676,
0.334,0.506951,-0.00284615,0.165371,-0.0114711,3.12294,-0.0197756,0.0012609,-0.00765868,0.00226787,0.00125935,0.00413169,5.53857e-06,1.64565,-5.95477,3.64791,-0.0945073,-0.268541,0.000638948,0.00764637,-0.0025666,0.0260394,-0.00488214,-0.0193876,0.000406493,
0.397,0.506875,-0.00280803,0.165163,-0.0114697,3.12332,-0.0195845,0.000484012,-0.00507042,0.000527499,0.00159383,0.00406756,1.16697e-05,1.62003,-6.15812,3.57418,-0.129592,-0.250953,-0.000182514,0.00756951,-0.00252848,0.0258313,-0.00475959,-0.0190149,0.000403249,
0.46,0.506796,-0.00276571,0.164949,-0.0114684,3.1237,-0.019391,0.000575999,-0.00488927,0.000735413,0.00124042,0.0043116,3.57284e-06,1.70987,-5.93424,3.7821,-0.0900871,-0.283673,0.000676403,0.00749043,-0.00248617,0.0256174,-0.00463555,-0.018636,0.000400007,
0.522,0.506723,-0.00272928,0.164754,-0.0114665,3.12404,-0.0192234,0.000821699,-0.00508933,0.00126272,0.0012641,0.00425817,-6.54226e-05,1.72979,-5.38076,3.8131,-0.0954704,-0.285671,0.00873554,0.00741821,-0.00244973,0.0254223,-0.00452809,-0.0182897,0.00039662,
0.586,0.506636,-0.00270266,0.164521,-0.0114547,3.12445,-0.0190791,0.000918951,-0.00490573,0.00146283,0.000961425,0.00444937,-7.17985e-05,1.81258,-5.18665,3.98506,-0.0609647,-0.312951,0.00948229,0.00733096,-0.00242311,0.0251898,-0.00443553,-0.0178866,0.000386482,
0.655,0.506556,-0.00269411,0.164305,-0.0114424,3.12485,-0.0189048,0.000810093,-0.00461172,0.001222,0.00107426,0.0044157,-7.01687e-05,1.82048,-5.2615,4.00456,-0.0749298,-0.311077,0.00921503,0.00725097,-0.00241456,0.0249731,-0.00432387,-0.0174902,0.0003761,
0.718,0.506479,-0.00267666,0.164096,-0.0114309,3.12522,-0.018753,0.000878776,-0.00503807,0.00141064,0.000554202,0.00411423,-7.64445e-05,1.62543,-4.93664,3.61346,-0.015654,-0.28511,0.0101189,0.00717376,-0.00239711,0.0247642,-0.00422656,-0.0171204,0.000366455,
0.781,0.506411,-0.0026632,0.163908,-0.0114195,3.12555,-0.0186578,0.00110942,-0.00613453,0.00188528,0.00087334,0.00384432,-6.81143e-05,1.58831,-5.16569,3.50263,-0.0553399,-0.262091,0.00931701,0.00710556,-0.00238366,0.0245761,-0.00416558,-0.0167906,0.000357072,
0.842,0.506334,-0.00265492,0.163693,-0.0114057,3.12593,-0.0185167,0.000846427,-0.00528627,0.00129877,0.000978488,0.00383583,-6.78531e-05,1.59703,-5.23326,3.51848,-0.0677003,-0.260114,0.00910239,0.00702865,-0.00237537,0.0243615,-0.00407519,-0.0164052,0.000345808,
0.906,0.506263,-0.00264077,0.163496,-0.0113935,3.12628,-0.018394,0.000716972,-0.00436607,0.00102447,0.000648225,0.00410902,-7.5573e-05,1.6822,-5.00994,3.72072,-0.0290202,-0.291869,0.00986821,0.00695758,-0.00236123,0.0241642,-0.00399659,-0.0160586,0.000335843,
0.975,0.506201,-0.00264046,0.163321,-0.0113818,3.1266,-0.0182637,0.000188836,-0.00303714,-0.0001564,0.00108194,0.00391967,-7.04263e-05,1.62964,-5.2857,3.58826,-0.0778493,-0.264298,0.00896531,0.0068957,-0.00236091,0.0239896,-0.00391315,-0.015737,0.000326299,
1.038,0.506124,-0.00261853,0.163107,-0.011369,3.12697,-0.0181224,0.0011809,-0.00561077,0.00210678,0.000704695,0.00406441,-7.19962e-05,1.71986,-5.05226,3.85679,-0.0387046,-0.303135,0.00974451,0.00681855,-0.00233899,0.0237752,-0.00382269,-0.0153678,0.000315789,
1.097,0.506052,-0.0026114,0.162906,-0.011356,3.12733,-0.0179826,0.00118633,-0.00576523,0.0020216,0.000860358,0.00389389,-6.87087e-05,1.71229,-5.17391,3.759,-0.0584625,-0.287108,0.00936412,0.0067468,-0.00233185,0.0235742,-0.00373328,-0.0150053,0.000305233,
1.161,0.505981,-0.00259505,0.16271,-0.0113442,3.12768,-0.0178608,0.00185314,-0.00760028,0.00347768,0.000814219,0.00380928,-6.57113e-05,1.74097,-5.16112,3.81856,-0.0562777,-0.29368,0.00941583,0.00667623,-0.0023155,0.0233781,-0.00365533,-0.0146629,0.000295531,
1.226,0.505912,-0.00257833,0.162518,-0.0113327,3.12801,-0.017742,0.00108236,-0.00562353,0.00178767,0.00114331,0.00375187,-6.45239e-05,1.70866,-5.37123,3.75034,-0.0934705,-0.275865,0.00880408,0.00660724,-0.00229878,0.0231864,-0.0035793,-0.0143292,0.000286103,
1.291,0.505842,-0.00256467,0.162323,-0.0113207,3.12836,-0.0176126,0.00115708,-0.00547722,0.0019263,0.000937133,0.00386871,-6.78776e-05,1.76895,-5.23923,3.86157,-0.0699159,-0.293847,0.00921451,0.00653715,-0.00228512,0.0229908,-0.00349658,-0.0139842,0.000276273,
1.361,0.505773,-0.00255623,0.162128,-0.0113084,3.12871,-0.0174731,0.000684972,-0.00412815,0.000895142,0.00109402,0.00387276,-6.8147e-05,1.76841,-5.33196,3.86285,-0.0868275,-0.289118,0.00896341,0.00646801,-0.00227669,0.0227965,-0.00340738,-0.013635,0.000266198,
1.429,0.505713,-0.00255365,0.161959,-0.0112971,3.12902,-0.0173347,0.000767209,-0.00414358,0.00107638,0.000937372,0.00397734,-7.04475e-05,1.81688,-5.23168,3.97321,-0.0699436,-0.305399,0.00925793,0.00640829,-0.00227411,0.0226271,-0.00331887,-0.0133246,0.000257061,
1.497,0.505647,-0.00254631,0.161771,-0.0112851,3.12936,-0.0171933,0.00127287,-0.0056734,0.00216846,0.00104194,0.00381183,-6.59261e-05,1.81639,-5.32013,3.96186,-0.0857689,-0.299662,0.00903144,0.00634163,-0.00226676,0.0224391,-0.00322849,-0.0129854,0.000247255,
1.568,0.505574,-0.00252223,0.16157,-0.0112736,3.1297,-0.0170627,0.00126918,-0.00542365,0.00215732,0.000936507,0.00389715,-6.78526e-05,1.86059,-5.25332,4.05754,-0.0738911,-0.312661,0.00922979,0.00626918,-0.00224268,0.0222381,-0.00314503,-0.0126424,0.000237715,
1.639,0.505506,-0.00250889,0.161379,-0.0112618,3.13004,-0.0169246,0.00283697,-0.00944567,0.00556482,0.000768785,0.00371668,-6.20502e-05,1.9055,-5.17768,4.15053,-0.0607317,-0.325902,0.00943686,0.00620105,-0.00222934,0.022047,-0.00305684,-0.0123046,0.000228098,
1.703,0.505441,-0.00250013,0.161195,-0.0112504,3.13037,-0.0167938,0.0013347,-0.00549318,0.00227391,0.000983356,0.0038601,-6.69877e-05,1.8967,-5.29558,4.11619,-0.0815294,-0.316332,0.00914687,0.00613582,-0.00222058,0.0218635,-0.00297328,-0.0119751,0.000218708,
1.772,0.505374,-0.00248437,0.161008,-0.0112391,3.1307,-0.0166592,0.0010632,-0.00458201,0.00169952,0.000932044,0.00397948,-6.94403e-05,1.93209,-5.25442,4.21148,-0.0749798,-0.327975,0.00926238,0.00606892,-0.00220482,0.0216761,-0.00288733,-0.0116467,0.000209441,
1.836,0.505316,-0.00247234,0.160837,-0.0112267,3.131,-0.0165408,0.00321461,-0.0126598,0.00638287,0.000683209,0.00297892,-5.60941e-05,1.56481,-5.15362,3.40897,-0.0574791,-0.263624,0.00947992,0.00601073,-0.00219279,0.0215053,-0.00281178,-0.0113421,0.000199627,
1.9,0.505264,-0.00246824,0.16068,-0.0112141,3.13129,-0.0164264,0.00203279,-0.00860832,0.00395023,0.000730831,0.00326018,-6.366e-05,1.58607,-5.14529,3.53853,-0.058749,-0.276933,0.00952646,0.00595879,-0.00218869,0.0213487,-0.00273874,-0.0110536,0.000189793,
1.967,0.505205,-0.00245485,0.160506,-0.0112011,3.1316,-0.0163189,0.000752056,-0.00432835,0.00107069,0.000734389,0.00350157,-7.19705e-05,1.61345,-5.12287,3.57666,-0.0543059,-0.281933,0.00959991,0.00590002,-0.0021753,0.0211743,-0.00267009,-0.0107433,0.000179558,
2.033,0.505157,-0.00245973,0.160358,-0.0111886,3.13189,-0.0162051,0.000790227,-0.00454777,0.00109292,0.000867689,0.00334594,-6.97447e-05,1.60317,-5.2229,3.48754,-0.0708383,-0.26792,0.00939367,0.00585166,-0.00218018,0.0210265,-0.00259748,-0.0104602,0.000169773,
2.097,0.505108,-0.0024525,0.160212,-0.0111785,3.13213,-0.0161066,0.000696347,-0.00428375,0.000936651,0.000355792,0.00193189,-7.47512e-06,2.51366,-8.306,5.55765,-0.0114367,-0.101622,0.00206501,0.00580327,-0.00217295,0.0208799,-0.00253469,-0.010216,0.00016181,
2.163,0.50507,-0.00244213,0.160092,-0.0111772,3.13221,-0.0160763,0.000122978,-0.00239398,-0.000302089,0.000286411,0.00104587,7.06033e-05,1.61727,-5.38341,3.63194,-0.00388171,-0.00355717,-0.00662687,0.00576489,-0.00216259,0.0207602,-0.00251533,-0.0101361,0.000160492,
2.229,0.50503,-0.00242889,0.159967,-0.0111763,3.13227,-0.0160545,0.000104587,-0.00230491,-0.000345204,0.000271521,0.000983598,-6.61113e-05,1.53858,-5.09327,3.44725,-0.0023861,0.0026563,0.00854546,0.00572498,-0.00214934,0.0206357,-0.00250145,-0.010073,0.000159506,
2.294,0.504984,-0.00240513,0.159827,-0.011172,3.13234,-0.0160293,0.00114266,-0.00587798,0.00199103,0.000255868,0.00101176,-3.54385e-05,1.61979,-5.49818,3.63632,-0.000886086,-0.00129239,0.00552943,0.00567934,-0.00212558,0.0204954,-0.00248535,-0.0100072,0.000156375,
2.364,0.504941,-0.00239028,0.159692,-0.0111626,3.1324,-0.0159998,0.000837349,-0.00478938,0.00129343,0.000148824,0.00103681,-3.12803e-05,1.64294,-5.53553,3.67201,0.0113736,-0.00491628,0.00496915,0.00563623,-0.00211073,0.0203607,-0.00246657,-0.00994365,0.000150002,
2.431,0.504901,-0.00237854,0.159568,-0.011152,3.13246,-0.0159723,0.000517562,-0.00369023,0.000573647,0.000308768,0.000934551,-4.22006e-05,1.70692,-5.73974,3.80413,-0.00725422,0.00614694,0.00614479,0.00559642,-0.00209899,0.0202359,-0.00244903,-0.00988555,0.000142812,
2.494,0.504861,-0.00236707,0.159442,-0.0111407,3.13252,-0.0159415,0.000455894,-0.00359816,0.000445039,0.000283416,0.000968415,1.04069e-05,1.66166,-5.78281,3.71285,-0.00459068,0.00164836,0.000246276,0.00555621,-0.00208752,0.0201103,-0.00242937,-0.00982792,0.00013527,
2.561,0.504822,-0.00235701,0.159318,-0.0111424,3.13258,-0.0159138,0.000716578,-0.00450705,0.00105908,0.000258768,0.0010059,7.01038e-05,1.56399,-5.46135,3.52821,-0.00204933,-0.00335553,-0.00668973,0.00551718,-0.00207746,0.0199866,-0.00241169,-0.0097674,0.000135999,
2.631,0.50478,-0.00234803,0.159182,-0.0111428,3.13265,-0.0158789,0.000483603,-0.00354638,0.000513046,0.000169735,0.00103552,1.24381e-05,1.57355,-5.30984,3.51711,0.00786319,-0.00742048,-2.73716e-05,0.00547454,-0.00206848,0.0198502,-0.00238941,-0.00970113,0.000135813,
2.699,0.504735,-0.0023267,0.159045,-0.0111458,3.13272,-0.0158661,0.00146453,-0.00701411,0.0026882,0.000162073,0.00102875,0.000102416,1.59507,-5.51393,3.55017,0.00927844,-0.00799376,-0.0110599,0.00543021,-0.00204715,0.0197132,-0.0023813,-0.00963114,0.000137276,
2.769,0.504697,-0.00232225,0.15892,-0.0111537,3.13278,-0.0158373,0.000377665,-0.00302784,0.000301583,2.20576e-05,0.00116678,0.000170659,1.64551,-5.33636,3.71137,0.0240854,-0.0236006,-0.017932,0.00539151,-0.0020427,0.0195882,-0.00236287,-0.00956766,0.000141939,
2.834,0.504655,-0.0023143,0.158791,-0.0111542,3.13285,-0.0158285,0.000756055,-0.00424745,0.00111825,6.30372e-05,0.0010505,7.95861e-05,1.55886,-5.06318,3.47167,0.0200305,-0.0116359,-0.00795161,0.00535037,-0.00203475,0.0194593,-0.00235732,-0.00950058,0.000141819,
2.898,0.504617,-0.00231207,0.158668,-0.011157,3.13291,-0.0158094,0.000204543,-0.00244938,-0.000116553,0.000133572,0.000975803,-4.33094e-06,1.52087,-4.95321,3.37037,0.0112549,-0.0035494,0.00168331,0.00531216,-0.00203252,0.0193367,-0.0023451,-0.00943819,0.00014323,
