No.8
time,x,y,z,rx,ry,rz,x_dot,y_dot,z_dot,wx,wy,wz,ax,ay,az,arpha_x,arpha_y,arpha_z,ex,ey,ez,erx,ery,erz

0.004,0.507052,-0.00111492,0.162622,-0.0111663,3.12686,-0.0183352,0.00196253,0.00729012,0.00391127,0.000653206,0.00321178,-0.000144809,2.13696,5.38867,4.68122,-0.0314176,-0.203639,0.019448,0.00774709,-0.000835576,0.0232899,-0.00395881,-0.0154816,0.00018754,
0.073,0.506973,-0.00114929,0.162416,-0.0111399,3.12691,-0.0183573,-0.00309809,0.00626054,-0.00708685,-0.00117757,-0.00250281,-7.24785e-05,-2.19201,6.1339,-4.77137,0.185269,0.476135,0.0112981,0.00766807,-0.000869955,0.0230844,-0.00397295,-0.0154322,0.000170361,
0.14,0.506912,-0.00115532,0.162246,-0.011132,3.12666,-0.0184894,-0.00259094,0.00533407,-0.00603379,-0.000233146,-0.00205275,-6.00736e-05,-1.79341,5.52817,-3.96691,0.0746289,0.423222,0.00989208,0.00760705,-0.000875979,0.0229142,-0.00405753,-0.0156818,0.000166868,
0.205,0.506845,-0.0011694,0.162065,-0.0111246,3.12646,-0.0185724,-0.0027862,0.00630698,-0.00631899,-0.000431277,-0.00174397,-6.29023e-05,-1.74013,5.68957,-3.72065,0.100086,0.39613,0.0105015,0.00754038,-0.000890063,0.0227338,-0.00411065,-0.0158811,0.000163338,
0.27,0.506772,-0.00117498,0.16187,-0.011117,3.12626,-0.018676,-0.00240713,0.00489737,-0.00554329,-0.000254996,-0.0020143,-6.11315e-05,-1.76537,5.55118,-3.82363,0.0778207,0.419304,0.0101178,0.00746709,-0.000895636,0.0225381,-0.004177,-0.0160793,0.000159772,
0.334,0.506701,-0.00117349,0.161681,-0.0111101,3.12607,-0.0187718,-0.00261615,0.00553847,-0.00615843,-0.000231656,-0.00215078,-5.85641e-05,-1.76421,5.51343,-3.99383,0.0769158,0.443549,0.0100604,0.00739599,-0.000894151,0.0223497,-0.00423835,-0.0162679,0.000156507,
0.397,0.506633,-0.00118146,0.161501,-0.0111028,3.12587,-0.018846,-0.00208789,0.00420322,-0.00477538,-0.000516709,-0.00185183,-6.746e-05,-1.69698,5.72294,-3.58858,0.107535,0.398239,0.0108642,0.00732841,-0.000902121,0.022169,-0.00428589,-0.0164709,0.000153105,
0.46,0.506567,-0.00118917,0.161323,-0.0110957,3.12567,-0.0189249,-0.00258861,0.00603106,-0.00582826,-0.000550297,-0.00169685,-6.51997e-05,-1.67484,5.76686,-3.54306,0.116043,0.396888,0.0110974,0.00726178,-0.000909832,0.0219916,-0.00433639,-0.0166664,0.000149766,
0.522,0.506492,-0.00118736,0.161126,-0.0110883,3.12547,-0.0190225,-0.00222483,0.00512627,-0.00503716,-0.0008472,-0.00159379,-7.26072e-05,-1.6139,5.94688,-3.39756,0.148596,0.378924,0.011819,0.0071867,-0.000908016,0.0217943,-0.00439892,-0.0168683,0.000146325,
0.586,0.506421,-0.00118541,0.160942,-0.0110816,3.12529,-0.0191298,-0.00279505,0.00675649,-0.00622628,-0.000454738,-0.00168681,-6.18711e-05,-1.6652,5.71228,-3.50166,0.108058,0.406726,0.0110781,0.00711632,-0.000906074,0.0216106,-0.0044677,-0.0170447,0.000143126,
