No.1
time,x,y,z,rx,ry,rz,x_dot,y_dot,z_dot,wx,wy,wz,ax,ay,az,arpha_x,arpha_y,arpha_z,ex,ey,ez,erx,ery,erz

0.004,0.506677,-0.0257706,0.178652,-0.0100939,3.09745,-0.0317443,-0.00236365,0.0079783,-0.00771157,0.000908335,0.00310992,8.29724e-05,-1.53967,5.65436,-3.94519,0.040754,0.160636,-0.000199131,0.0073695,-0.0254835,0.0393191,-0.0126258,-0.0448134,-0.000342855,
0.079,0.506612,-0.0256129,0.178412,-0.0101059,3.09764,-0.0316569,-0.00179945,0.00553743,-0.00581117,0.00116567,0.00401276,0.000127675,-1.29538,5.60982,-3.66535,0.00989683,0.0503966,0.00274716,0.00730471,-0.0253258,0.0390794,-0.0125689,-0.0446315,-0.000336264,
0.155,0.506542,-0.0254487,0.178171,-0.0101243,3.09787,-0.0315656,-0.00174473,0.00561565,-0.00571825,0.00102824,0.00409273,0.000137562,-1.11613,5.35736,-3.26615,0.0246472,0.039029,0.00146701,0.00723499,-0.0251616,0.0388381,-0.0125092,-0.0443937,-0.000325839,
0.229,0.506456,-0.0252765,0.177878,-0.0101394,3.0982,-0.031495,-0.00240687,0.00803993,-0.0075861,0.000963303,0.00478543,6.91791e-05,-1.31193,5.49708,-3.76448,0.0329794,-0.0441973,0.00938669,0.0071485,-0.0249893,0.0385456,-0.0124627,-0.0440694,-0.000317994,
0.303,0.506382,-0.0251057,0.177623,-0.0101548,3.09852,-0.0313655,-0.0027784,0.0085083,-0.00838562,0.00181417,0.00470316,0.00013692,-1.41317,4.98421,-3.82773,-0.0696081,-0.0391617,0.00126616,0.00707519,-0.0248186,0.0382906,-0.0123782,-0.0437536,-0.000309987,
0.374,0.506318,-0.024951,0.177396,-0.0101673,3.09878,-0.0312045,-0.00196978,0.00619073,-0.00630129,0.00139775,0.0044362,0.000158333,-1.35476,5.57902,-3.83094,-0.0195014,-0.00960306,-0.00138312,0.00701055,-0.0246639,0.0380634,-0.0122735,-0.0434893,-0.000303589,
0.447,0.506252,-0.0247934,0.177169,-0.010186,3.09903,-0.031091,-0.00400916,0.0126089,-0.0116316,0.00119515,0.00435952,0.000148729,-1.17148,4.02377,-3.13708,0.00323145,-0.00480098,-0.000624362,0.00694516,-0.0245062,0.0378363,-0.0121995,-0.0432367,-0.000293061,
0.516,0.506186,-0.0246299,0.176936,-0.0101922,3.09929,-0.0309835,-0.00228628,0.0075981,-0.00713775,0.000705336,0.00450167,0.000121484,-1.4515,6.05406,-4.02954,0.0583387,-0.0232719,0.00253269,0.00687854,-0.0243428,0.0376034,-0.0121295,-0.0429782,-0.000290613,
0.587,0.506118,-0.0244673,0.176692,-0.0102029,3.09957,-0.03084,-0.00201919,0.00685853,-0.0064859,0.00120183,0.00416865,1.09277e-05,-1.22449,5.5593,-3.51268,-3.97743e-05,0.0119569,0.0150515,0.00681039,-0.0241802,0.037359,-0.0120361,-0.0427072,-0.000285366,
0.658,0.506049,-0.0243061,0.176452,-0.0102115,3.09984,-0.0307388,-0.0016383,0.00487573,-0.00533642,0.00109756,0.00424483,0.000123738,-1.29119,5.24544,-3.57284,0.0107588,7.82086e-05,0.00191529,0.00674191,-0.0240189,0.0371192,-0.01197,-0.0424337,-0.000281505,
